3.4,0.000229282,-0.000313441,-491.088,165.603
3.42,0.000222964,-0.000318335,-487.776,165.603
3.44,0.000216548,-0.000323197,-484.464,165.603
3.46,0.000210036,-0.000328025,-481.152,165.603
3.48,0.000203428,-0.00033282,-477.84,165.603
3.5,0.000196724,-0.000337581,-474.528,165.603
3.52,0.000189925,-0.00034231,-471.216,165.603
3.54,0.000183031,-0.000347006,-467.904,165.603
3.56,0.000176045,-0.000351668,-464.592,165.603
3.58,0.000168965,-0.000356298,-461.279,165.603
3.6,0.000161793,-0.000360894,-457.967,165.603
3.62,0.000154529,-0.000365457,-454.655,165.603
3.64,0.000147175,-0.000369987,-451.343,165.603
3.66,0.00013973,-0.000374484,-448.031,165.603
3.68,0.000132196,-0.000378948,-444.719,165.603
3.7,0.000124573,-0.000383378,-441.407,165.603
3.72,0.000116861,-0.000387776,-438.095,165.603
3.74,0.000109062,-0.00039214,-434.783,165.603
3.76,0.000101176,-0.000396471,-431.471,165.603
3.78,9.32031e-05,-0.000400769,-428.159,165.603
3.8,8.5145e-05,-0.000405035,-424.847,165.603
3.82,7.70019e-05,-0.000409266,-421.535,165.603
3.84,6.87745e-05,-0.000413465,-418.223,165.603
3.86,6.04635e-05,-0.000417631,-414.911,165.603
3.88,5.20695e-05,-0.000421763,-411.599,165.603
3.9,4.35932e-05,-0.000425863,-408.287,165.603
3.92,3.50352e-05,-0.000429929,-404.975,165.603
3.94,2.63963e-05,-0.000433962,-401.663,165.603
3.96,1.7677e-05,-0.000437962,-398.35,165.603
3.98,8.87798e-06,-0.000441929,-395.038,165.603
4,-2.16112e-12,-0.000445863,-391.726,268.513
4.02,-8.95626e-06,-0.000449754,-386.356,268.513
4.04,-1.79898e-05,-0.00045359,-380.986,268.513
4.06,-2.70995e-05,-0.000457373,-375.616,268.513
4.08,-3.62844e-05,-0.000461103,-370.245,268.513
4.1,-4.55433e-05,-0.000464778,-364.875,268.513
4.12,-5.48751e-05,-0.0004684,-359.505,268.513
4.14,-6.42789e-05,-0.000471968,-354.135,268.513
4.16,-7.37535e-05,-0.000475483,-348.764,268.513
4.18,-8.32979e-05,-0.000478944,-343.394,268.513
4.2,-9.29109e-05,-0.000482351,-338.024,268.513
4.22,-0.000102592,-0.000485704,-332.653,268.513
4.24,-0.000112339,-0.000489004,-327.283,268.513
4.26,-0.000122151,-0.00049225,-321.913,268.513
4.28,-0.000132028,-0.000495442,-316.543,268.513
4.3,-0.000141969,-0.000498581,-311.172,268.513
4.32,-0.000151971,-0.000501665,-305.802,268.513
4.34,-0.000162035,-0.000504697,-300.432,268.513
4.36,-0.000172159,-0.000507674,-295.062,268.513
4.38,-0.000182342,-0.000510598,-289.691,268.513
4.4,-0.000192582,-0.000513468,-284.321,268.513
4.42,-0.00020288,-0.000516284,-278.951,268.513
4.44,-0.000213233,-0.000519047,-273.581,268.513
4.46,-0.000223641,-0.000521756,-268.21,268.513
4.48,-0.000234103,-0.000524411,-262.84,268.513
4.5,-0.000244617,-0.000527013,-257.47,268.513
